gene_id	gene_symbol	count	tfidf	rank_tfidf
2539	G6PD	1200	1.105799174478545	1
2936	GSR	363	0.3260909810311357	2
2937	GSS	238	0.2807657028690643	3
128	ADH5	185	0.23914664460005933	4
847	CAT	309	0.21099440722970786	5
6647	SOD1	224	0.16184937214921455	6
2952	GSTT1	135	0.1456678458668874	7
9146	HGS	92	0.11497329632535264	8
2944	GSTM1	112	0.11305319746409581	9
2950	GSTP1	84	0.08281762387931559	10
373156	GSTK1	92	0.0777628736697232	11
7018	TF	101	0.0758825488883779	12
635	BHMT	56	0.07317556183530242	13
3952	LEP	100	0.07127824131503854	14
2729	GCLC	63	0.06779498085249845	15
1401	CRP	137	0.0651226864808058	16
5243	ABCB1	85	0.06204460546385967	17
2056	EPO	79	0.06027081110061837	18
3569	IL6	132	0.05996906084206863	19
2879	GPX4	56	0.0572271265330572	20
50507	NOX4	52	0.05322481797049349	21
4780	NFE2L2	63	0.048129218547015205	22
3048	HBG2	45	0.047669141348335366	23
3046	HBE1	42	0.04692069660603389	24
7001	PRDX2	39	0.0457975438039744	25
5052	PRDX1	39	0.044641825413934945	26
1571	CYP2E1	41	0.04079527775025815	27
59272	ACE2	54	0.04008203994313052	28
2730	GCLM	31	0.03716389108533746	29
9780	PIEZO1	30	0.03666987713181899	30
26873	OPLAH	24	0.0364681508484911	31
2876	GPX1	34	0.03626574692023826	32
2175	FANCA	31	0.035484527893127775	33
10864	SLC22A7	25	0.0343069469808504	34
2189	FANCG	25	0.032165642349260476	35
23039	XPO7	20	0.030998864355527764	36
57817	HAMP	29	0.028323817310258587	37
7124	TNF	66	0.027506883625252658	38
22934	RPIA	19	0.027126477899954843	39
9817	KEAP1	28	0.025969435947824575	40
26503	SLC17A5	38	0.025856102837828892	41
1728	NQO1	26	0.025060989814914007	42
5444	PON1	24	0.024225260778632303	43
669	BPGM	17	0.024035664945893178	44
2745	GLRX	20	0.02338990460280168	45
85340	KRT90P	20	0.023341512423636263	46
2177	FANCD2	21	0.023269692764455892	47
210	ALAD	19	0.02234570524394946	48
7295	TXN	23	0.020903494036836216	49
4860	PNP	18	0.02074985014363501	50
2271	FH	18	0.020436760142916094	51
79017	GGCT	14	0.01973782301513595	52
2052	EPHX1	16	0.01950260233727269	53
2821	GPI	19	0.01936678616705666	54
6005	RHAG	14	0.019060336553097423	55
51074	APIP	12	0.018873659019278868	56
4709	NDUFB3	16	0.018867192190449217	57
102724197	LOC102724197	20	0.018766109831622954	58
3098	HK1	20	0.0183647214380018	59
2244	FGB	26	0.017018909657883614	60
79811	SLTM	21	0.01675918942252554	61
3630	INS	38	0.016625329319258985	62
5950	RBP4	16	0.016529745036745577	63
4548	MTR	14	0.016327189886173737	64
213	ALB	31	0.016238628141306805	65
2235	FECH	13	0.016126621798710942	66
25824	PRDX5	15	0.015799021312488587	67
8565	YARS1	11	0.014835435742170118	68
5277	PIGA	11	0.01427848263949276	69
114757	CYGB	12	0.014269248775865434	70
3043	HBB	16	0.014011959792146976	71
1062	CENPE	11	0.01359548025839591	72
8877	SPHK1	12	0.01322597232148453	73
2182	ACSL4	11	0.013045522079596653	74
7157	TP53	26	0.012748084417610526	75
3921	RPSA	10	0.012647448457804075	76
183	AGT	17	0.012626231798378275	77
6708	SPTA1	10	0.012555103436989443	78
5599	MAPK8	18	0.012537010314841841	79
185	AGTR1	13	0.012502091738831041	80
9370	ADIPOQ	16	0.012250822633730825	81
4617	MYF5	10	0.01221754434500212	82
140809	SRXN1	9	0.012051474355459522	83
106478911	CST12P	11	0.012039555615882639	84
2597	GAPDH	21	0.011783579008119676	85
2475	MTOR	19	0.011391044281055895	86
3162	HMOX1	14	0.011375438838576743	87
4524	MTHFR	12	0.011257409753139344	88
217	ALDH2	10	0.010845496180888394	89
4547	MTTP	9	0.010715535234081258	90
7415	VCP	10	0.01069214645163656	91
675	BRCA2	13	0.01048010621881782	92
2187	FANCB	10	0.010368770868362909	93
4353	MPO	13	0.010280960578122895	94
1084	CEACAM3	13	0.010091723552609191	95
3240	HP	11	0.010054113965455733	96
2875	GPT	14	0.009981898026353566	97
23531	MMD	7	0.00983982113606535	98
718	C3	12	0.009814244218403805	99
7351	UCP2	9	0.00978200497007239	100
