gene_id	gene_symbol	count	tfidf	rank_tfidf
351	APP	3048	2.3111089239197824	1
348	APOE	429	0.3654458446076968	2
1471	CST3	261	0.2836480198482447	3
10194	TSHZ1	100	0.16941141108478486	4
361	AQP4	138	0.1569703602103328	5
4137	MAPT	152	0.1261323043875942	6
5654	HTRA1	79	0.1089289949258929	7
5621	PRNP	91	0.10216245100681703	8
6696	SPP1	65	0.06428842084276357	9
7276	TTR	55	0.06089530278516482	10
7306	TYRP1	38	0.051535324577877885	11
1191	CLU	42	0.049868425080224474	12
5663	PSEN1	40	0.04334249418241453	13
9445	ITM2B	26	0.04191156217512249	14
7040	TGFB1	67	0.041684991006124335	15
