gene_id	gene_symbol	count	tfidf	rank_tfidf
10483	SEC23B	698	0.8337466926169698	1
146059	CDAN1	445	0.5474686244614507	2
3717	JAK2	550	0.36490172270779714	3
84529	C15ORF41	243	0.33606987169161284	4
7454	WAS	325	0.2987057905889817	5
2623	GATA1	207	0.18106051363847114	6
10661	KLF1	109	0.11459584897786095	7
3716	JAK1	142	0.10905440642084854	8
9663	LPIN2	79	0.09432635243641299	9
29127	RACGAP1	86	0.09377866613511278	10
811	CALR	116	0.09237862748178309	11
4352	MPL	100	0.08699261183759087	12
7066	THPO	99	0.08503532783911172	13
2056	EPO	132	0.08405524878393797	14
10484	SEC23A	69	0.080535790577955	15
57817	HAMP	98	0.07988970623780581	16
171023	ASXL1	79	0.07068906034022826	17
151176	ERFE	59	0.07040441828513143	18
6850	SYK	84	0.06792867731612114	19
7471	WNT1	76	0.06697806596856536	20
7456	WIPF1	51	0.058357449630206816	21
7307	U2AF1	55	0.053462441545002765	22
2120	ETV6	61	0.0525393327329112	23
947	CD34	92	0.05096017745303633	24
64764	CREB3L2	42	0.04975485701587579	25
4778	NFE2	46	0.047219665269829326	26
7040	TGFB1	107	0.04706109011771226	27
9493	KIF23	44	0.046839011163913515	28
9518	GDF15	54	0.04642112836515878	29
6427	SRSF2	51	0.04575760725185808	30
2531	KDSR	35	0.043949717868269976	31
161882	ZFPM1	39	0.04304773468199585	32
3043	HBA2	55	0.040202452842364345	33
2248	FGF3	39	0.04008853868023784	34
5313	PKLR	35	0.03579950098795528	35
2322	FLT3	48	0.03510724175966564	36
3046	HBE1	36	0.033568244015363395	37
3654	IRAK1	38	0.033115352270010494	38
998	CDC42	39	0.0298475413927451	39
3552	IL1A	52	0.029105783537329736	40
3569	IL6	71	0.02692294890353866	41
8878	SQSTM1	33	0.02636660720734165	42
7490	WT1	33	0.025263296253716087	43
55278	QRSL1	26	0.025188831779427812	44
7852	CXCR4	38	0.024179315037005256	45
6710	SPTB	22	0.023532420116173278	46
6403	SELP	32	0.023435776090290707	47
7422	VEGFA	53	0.023416652736933597	48
6708	SPTA1	22	0.023054406040278145	49
1401	CRP	57	0.022615050322523776	50
