gene_id	gene_symbol	count	tfidf	rank_tfidf
4287	ATXN3	9973	3.1791391805757088	1
6311	ATXN2	1147	0.37416620525451555	2
6314	ATXN7	850	0.30133527064087845	3
773	CACNA1A	774	0.24167808763884535	4
6310	ATXN1	683	0.20728092823481334	5
5582	PRKCG	284	0.09915532180359794	6
25814	ATXN10	230	0.089311319783474	7
724066	ATXN1	224	0.08831867733325609	8
3837	KPNB1	242	0.08767519763471525	9
27339	PRPF19	175	0.06586159663938929	10
9372	ZFYVE9	152	0.059128577122942956	11
343641	TGM6	138	0.057668714519379306	12
7415	VCP	193	0.05744230973290474	13
4747	NEFL	195	0.05648139232668763	14
3064	HTT	193	0.0517512477349863	15
4311	MME	201	0.04720987221462831	16
5901	RAN	144	0.04333062589436487	17
6908	TBP	161	0.04217899783725998	18
11284	PNKP	125	0.041811180663149684	19
3891	KRT85	96	0.04034121972595514	20
6712	SPTBN2	100	0.03950065196303307	21
1822	ATN1	128	0.03919205523208911	22
3337	DNAJB1	112	0.038312061906244144	23
440193	CCDC88C	83	0.034674361461207386	24
203228	C9ORF72	116	0.03394259994819997	25
10146	G3BP1	101	0.03328254509333463	26
7942	TFEB	101	0.031212676122269096	27
112476	PRRT2	141	0.029886260390570824	28
84557	MAP1LC3A	125	0.029282509152231465	29
23636	NUP62	112	0.028732544847070624	30
2259	FGF14	72	0.027674740325302153	31
10528	NOP56	72	0.027152117048262512	32
8678	BECN1	110	0.026922093809455445	33
3748	KCNC3	62	0.025225351273683708	34
5071	PRKN	92	0.024072367367156042	35
7416	VDAC1	75	0.022602550832506108	36
9463	PICK1	60	0.022456982744914235	37
146227	BEAN1	50	0.021487117562619285	38
596	BCL2	129	0.021263352251701752	39
8192	CLPP	62	0.02079865109425706	40
3708	ITPR1	62	0.020107599999687864	41
4137	MAPT	97	0.018976953659025707	42
581	BAX	97	0.018460452799232474	43
3752	KCND3	53	0.01817914513328195	44
6622	SNCA	82	0.01779525488895842	45
3308	HSPA4	75	0.017324094833470905	46
60481	ELOVL5	45	0.017165459690107295	47
351	APP	96	0.01716124159936179	48
831	CAST	49	0.01681974897457181	49
6315	ATXN8OS	38	0.01650418865547972	50
