gene_id	gene_symbol	count	tfidf	rank_tfidf
285362	SUMF1	866	0.5124215940797302	1
410	ARSA	506	0.2540165342133185	2
53947	A4GALT	444	0.21863283367914796	3
347527	ARSH	417	0.2163525149018726	4
3423	IDS	399	0.2138624368635969	5
4864	NPC1	467	0.21178560762246285	6
2548	GAA	428	0.21170147074025528	7
5476	CTSA	384	0.19131803769600378	8
2717	GLA	410	0.18772437739364956	9
2581	GALC	350	0.18282451897928642	10
2629	GBA	408	0.17977146274792394	11
3425	IDUA	309	0.1598075550355425	12
6609	SMPD1	321	0.14148591820382253	13
411	ARSB	231	0.12231129381964771	14
10577	NPC2	227	0.11430948710036586	15
57192	MCOLN1	214	0.11388944869643221	16
4758	NEU1	281	0.10222676889814336	17
1186	CLCN7	169	0.09550153554287975	18
3988	LIPA	199	0.09131259906558034	19
427	ASAH1	170	0.08795708770143862	20
2720	GLB1	274	0.08774509738945627	21
2760	GM2A	143	0.08461465121639888	22
4669	NAGLU	176	0.08414658238166317	23
2588	GALNS	163	0.07754560760328189	24
1201	CLN3	140	0.0756649542137311	25
7942	TFEB	165	0.07563389067908756	26
6448	SGSH	125	0.07425241427270798	27
175	AGA	125	0.06977937644950326	28
6622	SNCA	214	0.06888537057165073	29
5538	PPT1	132	0.0687657668966489	30
64601	VPS16	92	0.05793698425560364	31
1178	CLC	108	0.05593786337360014	32
3073	HEXA	103	0.05453252306494013	33
493856	CISD2	90	0.0529204950801083	34
5071	PRKN	127	0.049289857349596296	35
8560	DEGS1	86	0.048080829241810265	36
3074	HEXB	87	0.04715478509459465	37
1497	CTNS	79	0.045429048155709285	38
3916	LAMP1	119	0.04507596053159232	39
9437	NCR1	101	0.04506272264576711	40
1528	CYB5A	90	0.04388581092508777	41
79158	GNPTAB	76	0.04157228431705437	42
138050	HGSNAT	63	0.039565393949179635	43
3482	IGF2R	83	0.038292153486829	44
65082	VPS33A	57	0.03622226016010785	45
2990	GUSB	87	0.034844820922596526	46
5660	PSAP	68	0.03476347161385191	47
8879	SGPL1	67	0.03393104366879961	48
1185	CLCN6	51	0.031859876240838886	49
7018	TF	97	0.030090182560445343	50
2517	FUCA1	50	0.029322544678370067	51
7037	TFRC	82	0.02904340251458669	52
1509	CTSD	70	0.02820158345558244	53
28962	OSTM1	43	0.0265508697225532	54
9451	EIF2AK3	70	0.026052837551675378	55
4747	NEFL	60	0.02577774351120696	56
760	CA2	63	0.024338112301585554	57
155061	ZNF746	38	0.02378524275525389	58
1200	TPP1	45	0.02223564177326611	59
412	STS	46	0.02193530159437505	60
6476	SI	52	0.021067109442129098	61
3920	LAMP2	47	0.02103245074095776	62
1776	DNASE1L3	37	0.020345285263277207	63
2516	NR5A1	43	0.01982152018132059	64
2319	FLOT2	36	0.01954164269233224	65
256471	MFSD8	31	0.01890030506225655	66
5034	P4HB	42	0.018619136365930284	67
2670	GFAP	54	0.017776262726942316	68
2799	GNS	30	0.017674201419811422	69
7971	GHS	28	0.01740883849465776	70
1182	CLCN3	30	0.016835049365988564	71
5806	PTX3	37	0.01670597622794096	72
190	NR0B1	35	0.01654535957282144	73
5414	SEPTIN4	29	0.016533771113006104	74
4125	MAN2B1	26	0.015775183279976217	75
4074	M6PR	28	0.01548241414078081	76
153642	ARSK	25	0.015230305607234915	77
2166	FAAH	31	0.014661664990818129	78
6387	CXCL12	43	0.014585406259296402	79
6611	SMS	27	0.014574155234122687	80
947	CD34	53	0.014522472533505394	81
54809	SAMD9	25	0.014509809965931606	82
2896	GRN	33	0.014421802084605367	83
5987	TRIM27	28	0.014125375596686033	84
4126	MANBA	26	0.01404523584407197	85
84557	MAP1LC3A	40	0.01389892243027259	86
129807	NEU4	22	0.013712711466294205	87
5373	PMM2	24	0.013596422886309419	88
55283	MCOLN3	22	0.013331652317356052	89
7357	UGCG	26	0.013208311190645425	90
22901	ARSG	20	0.013068289602842882	91
1583	CYP11A1	28	0.012993170059800475	92
5564	PRKAB1	34	0.012992412852882938	93
8878	SQSTM1	31	0.012252468460129621	94
3960	LGALS4	28	0.012195636483761447	95
25870	SUMF2	18	0.012093446155797527	96
219931	TPCN2	21	0.01206841883452273	97
925	CD8A	55	0.012019762037301934	98
23400	ATP13A2	23	0.011933112332717195	99
55835	CENPJ	21	0.011870334340713317	100
