gene_id	gene_symbol	count	tfidf	rank_tfidf
3735	KARS1	157	0.5835955374115059	1
10667	FARS2	74	0.3266098270177863	2
375	ARF1	84	0.2872112713962217	3
23556	PIGN	62	0.2736460712851723	4
55157	DARS2	64	0.2697085395900574	5
51604	PIGT	59	0.2658238902990018	6
5277	PIGA	62	0.23603033947811783	7
1476	CSTB	62	0.23034139346947047	8
2193	FARSA	45	0.1969694697464051	9
28514	DLL1	54	0.18399252279559072	10
6764	DENND2B	41	0.1767010537777353	11
9091	PIGQ	37	0.17115184638195907	12
9444	QKI	41	0.15235737381748085	13
57505	AARS2	30	0.1315404602660745	14
8867	SYNJ1	31	0.12411165354786786	15
124454	EARS2	30	0.12191326747008965	16
5706	PSMC6	29	0.1201656206693949	17
4563	TRNG	43	0.11917291122222272	18
10056	FARSB	25	0.10997321155090366	19
2348	FOLR1	31	0.10721503881110742	20
6484	ST3GAL4	27	0.1059611369146872	21
338413	TAS2R63P	29	0.10294929111118466	22
6678	SPARC	32	0.09839395560605187	23
23584	VSIG2	24	0.09674261241515501	24
4953	ODC1	32	0.09325718720495442	25
6761	ST2	26	0.08117685538321116	26
2752	GLUL	31	0.08020463572091477	27
5689	PSMB1	19	0.07751126979539905	28
10352	WARS2	17	0.0745830556358043	29
16	AARS1	20	0.07353946245388039	30
27235	COQ2	18	0.07258809525768052	31
2475	MTOR	41	0.072090919478017	32
146713	RBFOX3	23	0.0714594342119837	33
3732	CD82	20	0.06590822653538135	34
5071	PRKN	23	0.06340680839536153	35
10846	PDE10A	14	0.055058025342267	36
4301	AFDN	14	0.05181757375823347	37
221927	BRAT1	11	0.05136384098124741	38
6009	RHEB	15	0.04908040777788338	39
6386	SDCBP	14	0.04894642878067558	40
10564	ARFGEF2	11	0.04661117126184946	41
7249	TSC2	16	0.04535203405562319	42
2316	FLNA	14	0.0451772875409979	43
2405	FRA6E	8	0.04152592815055418	44
55780	ERMARD	8	0.0414032015453187	45
7248	TSC1	14	0.0407116256108992	46
7431	VIM	20	0.04022934892666634	47
7157	TP53	27	0.038825952218438056	48
960	CD44	17	0.03664489063377874	49
5048	PAFAH1B1	10	0.03640349337826081	50
