gene_id	gene_symbol	count	tfidf	rank_tfidf
1892	ECHS1	481	0.2433708486353726	1
34	ACADM	531	0.24005301569979293	2
37	ACADVL	485	0.23195922007130743	3
3630	INS	1103	0.17422909941904888	4
1376	CPT2	357	0.15779148298962545	5
1374	CPT1A	302	0.11596687007828323	6
10891	PPARGC1A	359	0.1130541704592209	7
3030	HADHA	241	0.1113339558129397	8
10225	CD96	230	0.10515131827231612	9
5465	PPARA	326	0.09586656212708695	10
35	ACADS	190	0.09234761415935654	11
33	ACADL	167	0.08282231277246749	12
285440	CYP4V2	164	0.0812196401114151	13
29103	DNAJC15	144	0.07940802371376766	14
31	ACACA	197	0.07118774597816206	15
4547	MTTP	165	0.07092736449092557	16
10059	DNM1L	172	0.06598946073458412	17
28976	ACAD9	123	0.06506483723966652	18
355	FAS	241	0.06474217973693559	19
201562	HACD2	107	0.06332085680237103	20
5564	PRKAB1	173	0.05780733736511179	21
23410	SIRT3	150	0.057664026093022444	22
27000	DNAJC2	104	0.05701686241136614	23
4780	NFE2L2	198	0.05461248901539086	24
5468	PPARG	192	0.05083062906974867	25
