gene_id	gene_symbol	count	tfidf	rank_tfidf
51099	ABHD5	1950	4.550717419074399	1
57104	PNPLA2	556	1.1010410385256386	2
5346	PLIN1	143	0.28554250459703157	3
63874	ABHD4	89	0.24690671011701096	4
129642	MBOAT2	63	0.15759671286424945	5
285848	PNPLA1	46	0.12454226156730816	6
5564	PRKAB1	71	0.11332232338995604	7
3991	LIPE	40	0.0765132301878563	8
2110	ETFDH	30	0.0713348006254994	9
80339	PNPLA3	34	0.06729365299377346	10
10226	PLIN3	29	0.06670934150689097	11
123	PLIN2	25	0.04986747673601344	12
440503	PLIN5	20	0.04880110093254653	13
51727	CMPK1	32	0.04271122260738212	14
3630	INS	52	0.03923455953919816	15
3586	IL10	33	0.0330715316912077	16
121214	SDR9C7	12	0.03301767269866618	17
64065	PERP	13	0.030804777042696848	18
26503	SLC17A5	25	0.029335821621523105	19
1376	CPT2	13	0.0274459932703914	20
7051	TGM1	13	0.027439463319590858	21
37	ACADVL	12	0.02741393670575855	22
6584	SLC22A5	12	0.026165696876563737	23
348	APOE	19	0.02364070634278856	24
6820	SULT2B1	10	0.02333113432034911	25
50943	FOXP3	13	0.016950627251422833	26
11343	MGLL	8	0.016473578857307027	27
204219	CERS3	6	0.015373740542295851	28
4353	MPO	11	0.015002436749375377	29
102724197	LOC102724197	9	0.014563492794650943	30
26154	ABCA12	6	0.01431147142662491	31
2168	FABP1	7	0.014028878259631223	32
653590	GGTLC5P	8	0.01382479506990698	33
975	CD81	8	0.013414529757397915	34
1506	CTRL	7	0.013327424843405265	35
9759	HDAC4	7	0.01313837501297453	36
3958	LGALS3	8	0.013025153885967037	37
7124	TNF	18	0.01293745157833858	38
59344	ALOXE3	5	0.012533072022076548	39
50507	NOX4	7	0.012356277662308322	40
1437	CSF2	10	0.01220693088272435	41
3559	IL2RA	9	0.011547124015634222	42
3620	IDO1	7	0.0107317431815153	43
3439	IFNA1	9	0.010677686359501457	44
8398	PLA2G6	5	0.010461024312409632	45
23308	ICOSLG	5	0.010231170116537746	46
2678	GGT1	7	0.010214958035909308	47
356	FASLG	7	0.010125968716126423	48
942	CD86	7	0.00994964580614494	49
3458	IFNG	11	0.009881263556194004	50
