gene_id	gene_symbol	count	tfidf	rank_tfidf
2542	SLC37A4	112	0.9706672581513054	1
2538	G6PC	133	0.8174165871870699	2
2992	GYG1	84	0.7392725686174044	3
2548	GAA	85	0.6193273705174969	4
5261	PHKG2	38	0.35154407547090455	5
51727	CMPK1	54	0.25419136927793995	6
5256	PHKA2	30	0.249012911851406	7
3479	IGF1	58	0.23652155824785565	8
2660	MSTN	35	0.22926314904789477	9
5837	PYGM	21	0.17310141310067337	10
2632	GBE1	20	0.16896501243753623	11
10468	FST	17	0.12050095601295642	12
686	BTD	14	0.11493808835376305	13
6476	SI	19	0.1133904425891717	14
2110	ETFDH	13	0.10901808906170649	15
2688	GH1	24	0.10585399559868618	16
226	ALDOA	13	0.09423148180566682	17
178	AGL	10	0.08360565062837176	18
26503	SLC17A5	20	0.08276815207312387	19
2641	GCG	17	0.07696164136361933	20
