gene_id	gene_symbol	count	tfidf	rank_tfidf
1892	ECHS1	457	0.23084835646619617	1
34	ACADM	498	0.22476521220469659	2
37	ACADVL	457	0.21820927583663424	3
3630	INS	1235	0.19475976581711887	4
1376	CPT2	340	0.15003112490262194	5
1374	CPT1A	306	0.1173101326995863	6
10891	PPARGC1A	371	0.11664151596640661	7
10225	CD96	230	0.10497885424365888	8
5465	PPARA	343	0.10070030364826882	9
33	ACADL	167	0.08268647168214034	10
35	ACADS	169	0.08200604933278018	11
3030	HADHA	177	0.08163398001935883	12
285440	CYP4V2	164	0.08108642764608556	13
29103	DNAJC15	144	0.0792777825726921	14
31	ACACA	197	0.07107098733296252	15
355	FAS	255	0.06839078075604517	16
201562	HACD2	107	0.06321700104248523	17
10059	DNM1L	164	0.0628169848959189	18
5564	PRKAB1	188	0.06271650073123222	19
23410	SIRT3	162	0.06217500426020762	20
