gene_id	gene_symbol	count	tfidf	rank_tfidf
5076	PAX2	264	1.0844574072805861	1
284086	NEK8	167	0.8884122462356524	2
392255	GDF6	112	0.5501135134613637	3
80000	GREB1L	92	0.5313989715388926	4
6928	HNF1B	129	0.510603118127279	5
10413	YAP1	112	0.3503252384541735	6
10159	ATP6AP2	42	0.17948359211810966	7
6299	SALL1	38	0.17474774721710934	8
652	BMP4	39	0.1314365172508182	9
5979	RET	44	0.12348877803126386	10
2138	EYA1	24	0.1127322826341926	11
4853	NOTCH2	28	0.10346108958985623	12
10736	SIX2	21	0.1011853447012554	13
27130	INVS	19	0.09431000509958537	14
7369	UMOD	22	0.09190115680539125	15
203286	ANKS6	16	0.09151569118637204	16
2668	GDNF	23	0.07680369733598044	17
6495	SIX1	15	0.06649114118994247	18
7380	UPK3A	13	0.06487029225156604	19
5745	PTH1R	14	0.059770176067991156	20
182	JAG1	16	0.05719382359634355	21
1636	ACE	19	0.05297222021764639	22
2674	GFRA1	11	0.04952748790737441	23
11082	ESM1	11	0.049179564699474584	24
3975	LHX1	10	0.04785421355672852	25
4010	LMX1B	10	0.04732597184621953	26
147912	SIX5	9	0.04687858406310947	27
9557	CHD1L	9	0.044117181532444906	28
6901	TAZ	12	0.043572635343358423	29
649	BMP1	14	0.041673242197880454	30
1104	RCC1	9	0.04096691401468386	31
9928	KIF14	8	0.038628569336481934	32
6092	ROBO2	8	0.03798872560074456	33
7849	PAX8	10	0.03744424529567076	34
7148	TNXB	8	0.036744769362497764	35
359	AQP2	9	0.03655144635776702	36
7490	WT1	11	0.03601421712833484	37
8516	ITGA8	7	0.03465953034020533	38
25778	DSTYK	6	0.03413480365261553	39
2625	GATA3	10	0.03258802831851574	40
79934	COQ8B	6	0.032291486589096675	41
7004	TEAD4	7	0.031621267862914054	42
9094	UNC119	6	0.031158223040138575	43
7040	TGFB1	16	0.03009562773397096	44
7481	WNT11	6	0.02697338336084131	45
6696	SPP1	9	0.02691165613988527	46
5972	REN	11	0.026214058576569433	47
79811	SLTM	9	0.025638487708881785	48
54361	WNT4	6	0.02502049286539476	49
64321	SOX17	6	0.02419738681863891	50
6521	SLC4A1	6	0.024082179315967716	51
1602	DACH1	5	0.024070981898933794	52
3491	CCN1	6	0.023923606928043108	53
988	CDC5L	5	0.023436349269104855	54
3855	KRT7	7	0.02254800572066867	55
1281	COL3A1	6	0.022357761806189074	56
3207	HOXA11	5	0.02215496234547599	57
22925	PLA2R1	5	0.02208453228514359	58
655	BMP7	6	0.021987422426725994	59
8129	HBHR	4	0.021237629085188316	60
6345	SRL	4	0.021013587206708564	61
3237	HOXD11	4	0.020607239740867905	62
26281	FGF20	4	0.020109038702073815	63
4582	MUC1	7	0.02004873623339208	64
4311	MME	6	0.018071512875311665	65
653590	GGTLC5P	5	0.017884471965435297	66
7827	NPHS2	4	0.017360214591414215	67
2118	ETV4	4	0.017051421250856867	68
4868	NPHS1	4	0.015980091258034356	69
5741	PTH	6	0.01566066159287321	70
261734	NPHP4	3	0.015478752850173758	71
80144	FRAS1	3	0.015472054879653137	72
448990	TAS2R6P	3	0.015151592490400006	73
10376	TUBA1B	5	0.015046704127584406	74
301	ANXA1	4	0.01497115232496383	75
