gene_id	gene_symbol	count	tfidf	rank_tfidf
6609	SMPD1	1809	0.8371921975109133	1
427	ASAH1	753	0.4090678198168451	2
166929	SGMS1	473	0.2894546210752079	3
55512	SMPD3	392	0.218186779686571	4
4864	NPC1	342	0.16284862233281597	5
10087	CERT1	263	0.15587642381105596	6
55627	SMPD4	230	0.15492298103045654	7
355	FAS	473	0.15257517188904005	8
259230	SGMS1	232	0.13576289717775966	9
3630	INS	627	0.1189228128176571	10
1080	CFTR	276	0.10224275857592893	11
23411	SIRT1	286	0.101047744983241	12
6610	SMPD2	160	0.0876612827515068	13
57192	MCOLN1	136	0.07599535459777368	14
3064	HTT	167	0.06973989233057258	15
6622	SNCA	201	0.06793408076384783	16
27293	SMPDL3B	92	0.060896100513264564	17
2629	GBA	131	0.06060525806009756	18
196	AHR	146	0.057586684617014175	19
8877	SPHK1	117	0.05590404039167467	20
2176	FANCC	94	0.04889665772270898	21
7124	TNF	270	0.0487834140425977	22
335	APOA1	125	0.044235813479014265	23
857	CAV1	112	0.04417386047892579	24
10347	ABCA7	80	0.04414504023319992	25
189	AGXT	78	0.038808064565138474	26
6611	SMS	68	0.03853957842104554	27
4609	MYC	143	0.03707696971867199	28
9066	SYT7	60	0.03680298701968544	29
19	ABCA1	84	0.035647778403583186	30
8879	SGPL1	67	0.03562670339974962	31
5476	CTSA	66	0.034526062234132196	32
4586	MUC5AC	75	0.03261546329221158	33
6934	TCF7L2	67	0.030872076726499754	34
859	CAV3	59	0.030366147651571085	35
143425	SYT9	44	0.03024664880779522	36
117189	GRDX	54	0.029074908688887822	37
203228	C9ORF72	63	0.028709719604079934	38
118429	ANTXR2	46	0.028149920865665038	39
5663	PSEN1	68	0.02705428910933881	40
3916	LAMP1	66	0.026249460640308045	41
3073	HEXA	43	0.023903706223181876	42
5660	PSAP	44	0.023618119960198424	43
2717	GLA	49	0.023556529947791918	44
7357	UGCG	44	0.023469565046883096	45
81631	MAP1LC3B	55	0.023149067649811405	46
26100	WIPI2	39	0.023058460020857062	47
9607	CARTPT	48	0.022312746728997333	48
207	AKT1	100	0.021991746420886985	49
1268	CNR1	51	0.02147096230101056	50
