gene_id	gene_symbol	count	tfidf	rank_tfidf
1892	ECHS1	457	0.2286854033862215	1
34	ACADM	497	0.22221214871713282	2
37	ACADVL	464	0.21947580305873288	3
3630	INS	1112	0.17371956435351357	4
1376	CPT2	375	0.16392506875027027	5
1374	CPT1A	303	0.1150716621629485	6
10891	PPARGC1A	359	0.11181121137109147	7
10225	CD96	230	0.10399524604477711	8
5465	PPARA	329	0.0956850782321393	9
33	ACADL	168	0.08240222325962962	10
285440	CYP4V2	164	0.08032668154649865	11
35	ACADS	165	0.07931490127504491	12
3030	HADHA	172	0.07858466562749802	13
29103	DNAJC15	144	0.07853498272514685	14
31	ACACA	197	0.07040508174324184	15
355	FAS	241	0.0640303804254864	16
201562	HACD2	107	0.06262468403748361	17
10059	DNM1L	164	0.06222841587582607	18
4547	MTTP	140	0.059519144351541035	19
5564	PRKAB1	173	0.05717178225868211	20
23410	SIRT3	150	0.05703004660337321	21
27000	DNAJC2	104	0.056389998077012414	22
4780	NFE2L2	198	0.054012059245561767	23
788	SLC25A20	111	0.05398280585223736	24
5468	PPARG	192	0.050271778457684164	25
