gene_id	gene_symbol	count	tfidf	rank_tfidf
1540	CYLD	452	5.075516754865168	1
596	BCL2	24	0.13799294395494222	2
4311	MME	16	0.13108722348826957	3
947	CD34	20	0.1288770063717532	4
5727	PTCH1	13	0.12847065571123462	5
4790	NFKB1	26	0.12794233239696276	6
602	BCL3	8	0.09419653540903548	7
367	AR	12	0.09026653533866581	8
5599	MAPK8	12	0.0811551389354465	9
22822	PHLDA1	6	0.07967044030411001	10
6469	SHH	8	0.0693361608050227	11
4914	NTRK1	6	0.05677875128030716	12
8517	IKBKG	5	0.04984620579955914	13
6885	MAP3K7	5	0.04936747132739878	14
10293	TRAIP	3	0.041053794477141976	15
8737	RIPK1	4	0.038441117211354486	16
646486	FABP12	2	0.03407570648526875	17
4763	NF1	4	0.0336462427149584	18
79574	EPS8L3	2	0.03309131152772332	19
1499	CTNNB1	5	0.030296518423428488	20
3280	HES1	3	0.02979203914926607	21
574508	MIR505	2	0.026768105597467985	22
5920	PLAAT4	2	0.022861074059886372	23
54880	BCOR	2	0.022719192097568477	24
8989	TRPA1	2	0.021500913274443586	25
7186	TRAF2	2	0.0203812646120276	26
595	CCND1	3	0.020263523838585793	27
10013	HDAC6	2	0.02012314568680952	28
7249	TSC2	2	0.018768662105493546	29
1788	DNMT3A	2	0.01785135717929628	30
4582	MUC1	2	0.015581744507921385	31
5925	RB1	2	0.015356825973070557	32
9857	CEP350	1	0.01501382059156932	33
4500	MT1L	1	0.014233379821935193	34
672	BRCA1	2	0.013940855883333417	35
3438	IFN1@	1	0.012069814101950873	36
8215	DVL1P1	1	0.012047547417868905	37
10020	GNE	1	0.010900112182964728	38
8314	BAP1	1	0.01033209723283611	39
1147	CHUK	1	0.009941594631562113	40
7189	TRAF6	1	0.009597364276839677	41
1030	CDKN2B	1	0.009312616851654484	42
2263	FGFR2	1	0.009291693395624514	43
7428	VHL	1	0.009073371191546933	44
5156	PDGFRA	1	0.008686868406933914	45
6615	SNAI1	1	0.008034213398922225	46
5609	MAP2K7	1	0.007132382547457353	47
1029	CDKN2A	1	0.006910083116240778	48
54474	KRT20	1	0.006901571731109875	49
7157	TP53	1	0.0047608542293704655	50
