gene_id	gene_symbol	count	tfidf	rank_tfidf
10020	GNE	2667	0.9772234690502276	1
9782	MATR3	1973	0.8342636559763151	2
8291	DYSF	1293	0.523166659678942	3
4625	MYH7	598	0.21633764664385946	4
7415	VCP	617	0.21532936976993802	5
23435	TARDBP	499	0.15442520756355382	6
203859	ANO5	327	0.15342929933372756	7
7072	TIA1	280	0.10293026373823115	8
8878	SQSTM1	328	0.10248407789239442	9
9531	BAG3	260	0.10218045837926734	10
7273	TTN	316	0.10091707007420705	11
100288687	DUX4	239	0.10070049114170032	12
2318	FLNC	264	0.09896324893206701	13
26287	ANKRD2	187	0.09523480768073711	14
1674	DES	307	0.08727206344172858	15
9927	MFN2	241	0.08336557401689926	16
79784	MYH14	303	0.08252312509448326	17
10049	DNAJB6	194	0.07652526795382857	18
88	ACTN2	181	0.07532461236831449	19
9499	MYOT	161	0.074088413886633	20
51727	CMPK1	287	0.0725017268120363	21
2489	FSHMD1A	136	0.06613804843278408	22
859	CAV3	166	0.06432621685292815	23
26353	HSPB8	130	0.05480318659090897	24
1756	DMD	164	0.05150119930251966	25
55958	KLHL9	98	0.050981106902530875	26
3178	HNRNPA1	141	0.04971768774421318	27
6261	RYR1	139	0.04945668135922051	28
23676	SMPX	94	0.04908276666153649	29
4654	MYOD1	146	0.04807426289137284	30
23095	KIF1B	108	0.046410730654623096	31
84033	OBSCN	103	0.0452044198064832	32
1410	CRYAB	125	0.04509085026050759	33
4624	MYH6	122	0.044408193107279954	34
87	ACTN1	127	0.042883252127296705	35
355	FAS	160	0.03885840268338105	36
7157	TP53	234	0.03744903634277716	37
4703	NEB	101	0.03635187056629685	38
311	ANXA11	79	0.03505077305132852	39
825	CAPN3	76	0.03187337200728974	40
3315	HSPB1	91	0.029981393741708693	41
55577	NAGK	60	0.029211647991565826	42
4670	HNRNPM	65	0.027848212493061398	43
375790	AGRN	70	0.026664389042835083	44
351	APP	122	0.025572949613980395	45
4684	NCAM1	101	0.025198128466733336	46
361	AQP4	80	0.025156145379976434	47
8106	PABPN1	58	0.024347147315898526	48
538	ATP7A	63	0.02421614861779487	49
11155	LDB3	54	0.023924541256757928	50
1293	COL6A3	60	0.02379918214983897	51
4620	MYH2	56	0.023787700370795997	52
6048	RNF5	49	0.022691506795879824	53
667	DST	56	0.0225259606122457	54
22954	TRIM32	50	0.021720191586010674	55
2521	FUS	67	0.02161354984348667	56
4137	MAPT	93	0.02133443919062249	57
4609	MYC	106	0.02069265870360741	58
23175	LPIN1	49	0.020432821416769737	59
7170	TPM3	52	0.019539734752557967	60
1605	DAG1	50	0.019276704028052663	61
9377	COX5A	42	0.018466282460852124	62
3308	HSPA4	68	0.01841796831981225	63
10146	G3BP1	47	0.01816086512721914	64
6652	SORD	42	0.01693063329862675	65
1158	CKM	41	0.016602195744017573	66
1769	DNAH8	61	0.016389502155261606	67
8452	CUL3	45	0.01638320387411539	68
122622	ADSS1	31	0.01630533506758476	69
23336	SYNM	43	0.01574844343470381	70
1785	DNM2	41	0.0156912849823738	71
6241	RRM2	41	0.015071931475955274	72
284119	CAVIN1	34	0.014598931642633742	73
3107	HLA-C	62	0.01446438708102585	74
79147	FKRP	31	0.013856268137214417	75
203228	C9ORF72	40	0.013724313422363283	76
4928	NUP98	35	0.01365177283689651	77
1303	COL12A1	32	0.01360568629011047	78
9972	NUP153	31	0.01299001828741746	79
10013	HDAC6	38	0.012852552230582188	80
23636	NUP62	41	0.012333417899408729	81
3064	HTT	37	0.011633456228740758	82
3309	HSPA5	39	0.011469980311987841	83
23165	NUP205	24	0.011436283797686578	84
4621	MYH3	25	0.011271027225595419	85
3181	HNRNPA2B1	31	0.011039684679445529	86
1351	COX8A	35	0.010980640623148656	87
6390	SDHB	32	0.010721605223497988	88
5903	RANBP2	27	0.010632018094177447	89
5621	PRNP	34	0.010552232918913001	90
58	ACTA1	37	0.010147892912489409	91
3034	HAL	31	0.010054015837818994	92
10762	NUP50	21	0.01000203332428903	93
25978	CHMP2B	24	0.009996604160560973	94
2273	FHL1	24	0.009810234477893342	95
8557	TCAP	22	0.009766088223695731	96
79026	AHNAK	23	0.009673985233736452	97
6647	SOD1	41	0.009669411970043298	98
2548	GAA	23	0.008993497058236564	99
43	ACHE	33	0.0089131408455935	100
