gene_id	gene_symbol	count	tfidf	rank_tfidf
29980	DONSON	412	0.8166851705644955	1
23594	ORC6	408	0.7345844584238977	2
4998	ORC1	459	0.6919677447887009	3
8318	CDC45	350	0.5500710025057239	4
990	CDC6	275	0.403800760043779	5
5000	ORC1	211	0.39521750229859137	6
64785	GINS3	160	0.3096391502989456	7
81620	CDT1	148	0.22437698429133385	8
84126	ATRIP	129	0.21241434386366242	9
545	ATR	179	0.2056392348864905	10
11200	CHEK2	163	0.18831274320535207	11
1769	DNAH8	147	0.15271439021356975	12
51053	GMNN	85	0.13477169603440475	13
4175	MCM2	79	0.12451372958163452	14
90381	TICRR	66	0.1242086657838461	15
23595	ORC1	55	0.10707916238782576	16
5001	ORC1	52	0.10063272384715732	17
9401	RECQL4	62	0.09945780450261413	18
4999	ORC1	54	0.0955077531233779	19
4155	MBP	87	0.09305016619888988	20
51659	GINS2	49	0.08762535770870795	21
4174	MCM5	55	0.08749680699751136	22
5116	PCNT	52	0.08061306070581567	23
4171	MCM2	52	0.07561714883040835	24
4173	MCM4	45	0.07021098717217682	25
79648	MCPH1	37	0.0633838017103198	26
5111	PCNA	61	0.06033344632936135	27
112752	IFT43	32	0.05824993299205116	28
11073	TOPBP1	36	0.0572412501795308	29
6608	SMO	41	0.05401053659442682	30
259266	ASPM	40	0.05395535044914758	31
22995	CEP152	30	0.053618753397657995	32
9837	GINS1	29	0.05222325038205025	33
4176	MCM7	34	0.0510220110173419	34
164045	HFM1	40	0.050064074892343005	35
55388	MCM10	27	0.045597365196059884	36
5290	PIK3CA	44	0.04399706013040879	37
890	CCNA2	36	0.04166050284375303	38
6491	STIL	23	0.03768569469917265	39
55755	CDK5RAP2	22	0.03602088586865257	40
5888	RAD51	31	0.03536089865183184	41
284403	WDR62	19	0.0344914233186127	42
55835	CENPJ	19	0.0328280142592585	43
57539	WDR35	17	0.032368488051501214	44
6295	SAG	19	0.030679619608156534	45
5424	POLD1	21	0.029992357312831577	46
1017	CDK2	28	0.0299641793711098	47
5426	POLE	16	0.029944694892865813	48
4172	MCM3	19	0.029885177266386884	49
6469	SHH	26	0.02928935161877562	50
6502	SKP2	20	0.02748757761956465	51
5422	POLA1	19	0.027212696637272084	52
84296	GINS4	14	0.026557439096226067	53
2688	GH1	26	0.02379553512596806	54
1111	CHEK1	20	0.02348581647973988	55
9662	CEP135	13	0.02341497613536367	56
54875	CNTLN	11	0.02162396880624106	57
9788	MTSS1	13	0.02129088547637358	58
5981	RFC1	12	0.01844097955103487	59
2737	GLI3	12	0.01735329242791769	60
10926	DBF4	10	0.016868518320933005	61
10482	NXF1	11	0.016377201433890407	62
5427	POLE2	9	0.016338042624606017	63
63925	ZNF335	8	0.016083232657425506	64
57082	KNL1	9	0.015192118398131463	65
1021	CDK6	13	0.01503117169450178	66
1911	PHC1	8	0.014701944469582843	67
27085	MTBP	7	0.01365479194524238	68
5557	PRIM1	7	0.012524809389168941	69
6949	TCOF1	7	0.011853296711867889	70
2735	GLI1	9	0.011098395713898559	71
55125	CEP192	6	0.011031563005817023	72
10564	ARFGEF2	6	0.010940614610535738	73
472	ATM	11	0.010931884894579573	74
7158	TP53BP1	8	0.010055020775380523	75
2177	FANCD2	7	0.009789247345332932	76
176	ACAN	8	0.009723000039422985	77
8317	CDC7	6	0.00967644793230043	78
4000	LMNA	8	0.009261290136061626	79
2237	FEN1	6	0.00862546255009118	80
9342	SNAP29	5	0.008532746324526627	81
142	PARP1	9	0.008422312488097125	82
55183	RIF1	5	0.00821760126803326	83
1028	CDKN1C	6	0.008143511337748616	84
1027	CDKN1B	7	0.008078252617184959	85
1277	COL1A1	7	0.008073417584964769	86
373156	GSTK1	7	0.00746727974301592	87
5932	RBBP8	5	0.007407844514948908	88
5425	POLD2	4	0.0073509722347914214	89
3014	H2AX	6	0.0069778479996076585	90
3479	IGF1	8	0.0067695350145396726	91
7422	VEGFA	10	0.006680637260865616	92
8361	H4C6	5	0.006669969398847244	93
51761	ATP8A2	5	0.006606024380514183	94
387893	KMT5A	4	0.006595932792898532	95
100329167	AAA1	4	0.006435401809629048	96
6117	RPA1	5	0.006288172491415158	97
10733	PLK4	4	0.006234233861330493	98
152185	SPICE1	3	0.005941344408375818	99
7014	TERF2	4	0.00582314015252161	100
