gene_id	gene_symbol	count	tfidf	rank_tfidf
23385	NCSTN	407	0.4687470135111333	1
7124	TNF	683	0.262369295348215	2
3605	IL17A	400	0.2537966592191666	3
55851	PSENEN	198	0.23774865693683156	4
3553	IL1B	291	0.14530260402602918	5
51561	IL23A	167	0.12993828562577914	6
9051	PSTPIP1	93	0.11815500937811484	7
4210	MEFV	92	0.09560654429506373	8
4317	MMP8	81	0.07809000025345278	9
1673	DEFB4A	71	0.07378583222297695	10
5663	PSEN1	85	0.07190018677038038	11
64127	NOD2	73	0.06714009731252253	12
50616	IL22	76	0.06373526951725174	13
820	CAMP	72	0.0632194409640439	14
3586	IL10	97	0.05195509902004349	15
114548	DFNA34	69	0.051241531198036074	16
3630	INS	123	0.04960056484519033	17
84659	RNASE7	37	0.04886366937227665	18
3458	IFNG	100	0.048010460423890386	19
117159	DCD	40	0.04771440854822447	20
414325	DEFB103A	33	0.0474988550686262	21
728	C5AR1	54	0.04736390207655862	22
3593	IL12B	72	0.0468342529429531	23
3569	IL6	109	0.045643050782212244	24
3552	IL1A	72	0.04450331238000857	25
3576	CXCL8	81	0.0441398014998888	26
3716	JAK1	51	0.043252273321971096	27
1440	CSF3	56	0.04056725858461302	28
51107	APH1A	31	0.03730797783923375	29
23509	POFUT1	27	0.035901838866298726	30
50604	IL20	29	0.03362449761037203	31
6278	S100A7	29	0.03303024212104038	32
1672	DEFB1	30	0.032498497214431654	33
56983	POGLUT1	22	0.031151055071422996	34
9370	ADIPOQ	44	0.031052230178458706	35
2706	GJB2	31	0.03095008422996001	36
56729	RETN	31	0.028123075863376635	37
55894	DEFB103B	25	0.02808227293555919	38
1401	CRP	60	0.0262880179089547	39
112744	IL17F	27	0.02619483772545362	40
27189	IL17C	22	0.026091971170762864	41
10344	CCL26	24	0.02602812181386856	42
7454	WAS	25	0.025373722051665968	43
4312	MMP1	31	0.0245106223397429	44
367	AR	34	0.024277613528454714	45
6279	S100A8	25	0.02384017600258334	46
4790	NFKB1	51	0.023822791021381146	47
5266	PI3	22	0.022579821587706633	48
4153	MBL2	23	0.021846489788936243	49
3934	LCN2	25	0.021565260719583333	50
