gene_id	gene_symbol	count	tfidf	rank_tfidf
174	AFP	18	1.770673272504034	1
1636	ACE	7	0.735636772496187	2
7290	HIRA	3	0.5381138685712891	3
5972	REN	3	0.26948441293649583	4
7137	TNNI3	2	0.26557590838983325	5
250	ALPP	2	0.21216714053607214	6
1084	CEACAM3	2	0.20890026179702478	7
1401	CRP	3	0.19187570622729894	8
26503	SLC17A5	2	0.18310342213727807	9
3959	LGALS3BP	1	0.16168127575619595	10
213	ALB	2	0.14096283783493846	11
2261	FGFR3	1	0.13080167800359757	12
102724197	LOC102724197	1	0.12624996134682664	13
183	AGT	1	0.09993366896363501	14
2875	GPT	1	0.09593389750400735	15
