gene_id	gene_symbol	count	tfidf	rank_tfidf
90	ACVR1	5664	2.3192140863972748	1
649	BMP1	3437	0.9880393428676401	2
83729	INHBE	522	0.19275687518754156	3
652	BMP4	369	0.1201000680766541	4
7040	TGFB1	581	0.10554192415267444	5
92	ACVR2A	172	0.07468094086064712	6
94	ACVRL1	189	0.07393245039099776	7
659	BMPR2	194	0.07344165184571906	8
657	ALK	181	0.07259938944642394	9
654	BMP1	181	0.07212385822712594	10
655	BMP7	197	0.06971957766244963	11
2280	FKBP1A	153	0.06603382230739736	12
2285	FKBP1AP4	147	0.06183360977540945	13
93	ACVR2B	124	0.0540029928325108	14
9241	NOG	128	0.047797857058855704	15
