gene_id	gene_symbol	count	tfidf	rank_tfidf
6938	TCF12	47	0.382241719755417	1
2688	GH1	77	0.3609240729015988	2
5083	PAX9	33	0.2844840013244642	3
4487	MSX1	32	0.2506402999740321	4
2706	GJB2	29	0.20304214492125916	5
5172	SLC26A4	26	0.19773929896648884	6
7317	UBA1	19	0.1496179856130433	7
8600	TNFSF11	25	0.13961888316438084	8
9381	OTOF	15	0.1337810511461252	9
7399	USH2A	16	0.1248347220640083	10
7007	TECTA	13	0.12275955929370677	11
5122	PCSK1	18	0.12228283780968946	12
55636	CHD7	13	0.10061763314138962	13
5781	PTPN11	16	0.09669282656977095	14
4286	MITF	14	0.09169811459985668	15
8313	AXIN2	13	0.09077945101602833	16
7422	VEGFA	26	0.08895988973723641	17
2245	FGD1	10	0.0874240244829782	18
55869	HDAC8	10	0.0762237214571061	19
10262	SF3B4	8	0.07406071211320796	20
