gene_id	gene_symbol	count	tfidf	rank_tfidf
8074	FGF23	4281	2.139269567150517	1
5251	PHEX	2571	1.6108183231721143	2
5741	PTH	1016	0.37196291303955814	3
142680	SLC34A3	453	0.32510680918895146	4
5167	ENPP1	502	0.2952171686691695	5
7421	VDR	585	0.2551808058174973	6
1758	DMP1	409	0.2477211241244778	7
250	ALPP	446	0.17605941256361335	8
6569	SLC34A1	200	0.13186306449626195	9
1594	CYP27B1	213	0.11764558659131125	10
56975	FAM20C	127	0.08793383957591078	11
2688	GH1	195	0.07080111377851067	12
9365	KL	113	0.05905496673037609	13
56955	MEPE	80	0.05551735669003421	14
120227	CYP2R1	81	0.05059562006113502	15
368	ABCC6	65	0.040702051862478106	16
1184	CLCN5	60	0.04033515571606655	17
6256	RXRA	80	0.037009159335211865	18
554	AVPR2	59	0.03534888734586926	19
50964	SOST	60	0.03235392122477668	20
1591	CYP24A1	56	0.030004755004512596	21
6696	SPP1	71	0.029778535939112786	22
9368	SLC9A3R1	45	0.02835692629539356	23
2260	FGFR1	49	0.022629286413803924	24
3630	INS	87	0.019057642269862906	25
4952	OCRL	26	0.01749312403070309	26
2591	GALNT3	24	0.016527425294640224	27
9788	MTSS1	25	0.016243279998214722	28
55806	HR	21	0.015613261833871935	29
3479	IGF1	45	0.015106529951568064	30
249	ALPL	25	0.014662353479706574	31
1593	CYP27A1	28	0.01417339718323031	32
2184	FAH	21	0.01376311500096664	33
2012	EMP1	17	0.010943799907581452	34
470	ATHS	18	0.008963683330262692	35
2200	FBN1	16	0.008516396767724674	36
6514	SLC2A2	15	0.008286379847698913	37
4893	NRAS	18	0.007649596961790772	38
8836	GGH	18	0.007395580979411795	39
6424	SFRP4	12	0.007377478903304882	40
2056	EPO	19	0.007257663086328538	41
3265	HRAS	16	0.007119410044701625	42
2778	GNAS	14	0.007058879540506128	43
5464	PPA1	12	0.0068943661194188375	44
632	BGLAP	16	0.006664200388053756	45
4311	MME	15	0.006336969220971415	46
5745	PTH1R	10	0.0059883003817468574	47
123	PLIN2	10	0.005791110679276409	48
213	ALB	22	0.0057699703518402055	49
2261	FGFR1	11	0.005354048028853212	50
