gene_id	gene_symbol	count	tfidf	rank_tfidf
10484	SEC23A	100	1.7971924450525931	1
59349	KLHL12	82	1.620768050231824	2
8452	CUL3	87	1.2471482412663346	3
6396	SEC13	36	0.6310753630705274	4
56681	SAR1A	26	0.43036655804449214	5
10427	SEC24B	23	0.4084677584141563	6
22872	SEC31A	12	0.21860506737798446	7
375056	MIA3	7	0.1276847354023401	8
4738	NEDD8	7	0.10579020291546033	9
10269	ZMPSTE24	6	0.10416508216050631	10
143384	CACUL1	7	0.10333103078907108	11
9978	RBX1	7	0.10276922694652267	12
10483	SEC23B	5	0.09196095115788139	13
387	RHOA	8	0.08737690654845719	14
9632	SEC24C	4	0.07596982080432677	15
9039	UBA3	4	0.07356876092630511	16
55958	KLHL9	3	0.06144930053253497	17
11253	MAN1B1	3	0.05728441529551368	18
372	ARCN1	3	0.05669988256398784	19
8883	NAE1	3	0.054908022445690007	20
