gene_id	gene_symbol	count	tfidf	rank_tfidf
8737	RIPK1	196	1.8589744342136267	1
841	CASP8	83	0.6426584928008479	2
11035	RIPK3	44	0.46021217176765306	3
7124	TNF	57	0.2276496294321171	4
3553	IL1B	28	0.14535776165162845	5
9663	LPIN2	9	0.12337641155904175	6
91662	NLRP12	9	0.11000590972342521	7
144811	LACC1	7	0.10405418751823743	8
56616	DIABLO	10	0.1027994660002182	9
1130	LYST	7	0.08268298255306403	10
11277	TREX1	7	0.0820421778062042	11
5696	PSMB8	7	0.08104910165470357	12
5745	PTH1R	7	0.08022929883545034	13
9261	MAPKAPK2	7	0.07788612372406212	14
149233	IL23R	7	0.07342973562344682	15
1401	CRP	15	0.06832783143268639	16
6885	MAP3K7	7	0.06821034628462977	17
5336	PLCG2	6	0.06630447315841514	18
732	C8B	5	0.06607386534600232	19
79092	CARD14	5	0.06553252194490682	20
197259	MLKL	6	0.06516491532413639	21
26525	IL36RN	5	0.06327069810237479	22
4790	NFKB1	13	0.06313433408251286	23
114548	DFNA34	8	0.06176789225809774	24
3569	IL6	14	0.06095031991988877	25
10725	NFAT5	5	0.0599078765017728	26
8837	CFLAR	6	0.05954218511282739	27
8772	FADD	6	0.058289461602541295	28
64135	IFIH1	6	0.05563633533494697	29
58484	NLRC4	5	0.054710468717439086	30
9056	SLC7A7	4	0.05370002535718712	31
6813	STXBP2	4	0.05215195571795477	32
987	LRBA	4	0.050611289833158345	33
5970	RELA	7	0.05054048364424263	34
6775	STAT4	5	0.05048807415714876	35
1314	COPA	4	0.05022915800931921	36
7133	TNFRSF1B	5	0.0471367524368874	37
23586	DDX58	5	0.045532263922271075	38
8792	TNFRSF11A	4	0.04154233986736229	39
5551	PRF1	4	0.041458826720020305	40
6773	STAT2	4	0.039956746439272814	41
7128	TNFAIP3	4	0.039411816782335636	42
3716	JAK1	4	0.035269438106709905	43
79792	GSDMD	3	0.0322490466182077	44
57379	AICDA	3	0.02984051072733257	45
3586	IL10	5	0.027843654346257723	46
839	CASP6	2	0.022270737490319697	47
331	XIAP	2	0.018315456301022104	48
728378	POTEF	3	0.017469230036777736	49
3606	IL18	2	0.014895468877068042	50
4598	MVK	1	0.012064361613850452	51
4210	MEFV	1	0.010804373283344774	52
1119	CHKA	1	0.010637201590349145	53
329	BIRC2	1	0.010413521409610538	54
2323	FLT3LG	1	0.00962331898807654	55
961	CD47	1	0.009537313123837444	56
3554	IL1R1	1	0.009292804944885115	57
3570	IL6R	1	0.00892855191837461	58
7132	TNFRSF1A	1	0.008451847009584902	59
50943	FOXP3	1	0.007245331840584693	60
3439	IFNA1	1	0.006592505644763255	61
5133	PDCD1	1	0.0065699260246506455	62
3552	IL1A	1	0.006426279745118727	63
