gene_id	gene_symbol	count	tfidf	rank_tfidf
4882	NPR2	698	3.0924620353329875	1
4880	NPPC	132	0.5916067387090119	2
8200	GDF5	132	0.5760676498661628	3
658	BMPR1B	103	0.45708157971411906	4
347240	KIF24	47	0.26489207324383135	5
649	BMP1	69	0.20461407787889038	6
90	ACVR1	47	0.1985213260371481	7
5593	PRKG2	24	0.12456688935525474	8
659	BMPR2	27	0.10543776335322118	9
23389	MED13L	19	0.09897009541831026	10
94	ACVRL1	23	0.09280958835105603	11
2688	GH1	27	0.06962726409525233	12
2261	FGFR3	20	0.0691400455466697	13
30968	STOML2	12	0.06198234425280607	14
2022	ENG	16	0.058900983292985466	15
