gene_id	gene_symbol	count	tfidf	rank_tfidf
6121	RPE65	3485	0.8940172052433781	1
23418	CRB1	2501	0.7353556601419964	2
23746	AIPL1	1822	0.5845628333989807	3
80184	CEP290	2049	0.5685751776741081	4
3000	GUCY2D	1371	0.41625834976138437	5
1406	CRX	1139	0.31349548951951034	6
57096	RPGRIP1	958	0.30177300893355913	7
64802	NMNAT1	883	0.25892804218418447	8
167691	LCA5	571	0.19385486243451033	9
7287	TULP1	500	0.1596574222597119	10
24	ABCA4	627	0.13855537624330286	11
145226	RDH12	420	0.13350124384991433	12
55812	SPATA7	316	0.1072006523841667	13
6103	RPGR	367	0.10166871835762846	14
286204	CRB2	310	0.10091161728063502	15
6010	RHO	502	0.0889947374858937	16
7399	USH2A	323	0.08590391908232833	17
3769	KCNJ13	264	0.08552004745520259	18
9657	IQCB1	259	0.08338924780974273	19
6101	RP1	235	0.06573649059444647	20
343035	RD3	189	0.06360380882134842	21
9227	LRAT	203	0.05974797047622975	22
3614	IMPDH1	188	0.05646222123326555	23
10576	CCT2	188	0.05593443107824388	24
51667	NUB1	169	0.05593437774952416	25
4901	NRL	190	0.05529171402831745	26
346007	EYS	172	0.053100517249859175	27
94233	OPN4	196	0.05257234459491102	28
10461	MERTK	211	0.05124730302768437	29
5145	PDE6A	140	0.04414420687871565	30
2978	GUCA1A	133	0.04233895613454169	31
3320	HSP90AA1	234	0.04217054978754442	32
5015	OTX2	158	0.041079228696088786	33
5961	PRPH	126	0.03529259817375531	34
1261	CNGA3	108	0.03373610008017723	35
5158	PDE6B	117	0.03314513327425649	36
54714	CNGB3	104	0.032838874338036284	37
23059	CLUAP1	85	0.029992860545721086	38
26504	CNNM4	87	0.029783397170051382	39
6017	RLBP1	91	0.026774435842776147	40
6102	RP2	91	0.02651514881274824	41
4867	NPHP1	85	0.025845286003397413	42
17	AAVS1	84	0.0238455056746073	43
6247	RS1	81	0.02378655880925806	44
5146	PDE6C	71	0.023130244265315972	45
778	CACNA1F	74	0.022390239160109113	46
5080	PAX6	100	0.02206322977222342	47
100996465	LCA10	58	0.020834861543864627	48
54806	AHI1	67	0.020569999570894847	49
26121	PRPF31	79	0.02044464953312535	50
7840	ALMS1	68	0.020419779098123314	51
7439	BEST1	72	0.020384891991144804	52
10466	COG5	59	0.020132478467671598	53
583	BBS2	69	0.02006709026617595	54
261734	NPHP4	61	0.019427025447209246	55
64398	MPP5	63	0.019388763260039202	56
22948	CCT5	63	0.01902445854225318	57
4117	MAK	60	0.0184684972915815	58
9564	BCAR1	81	0.017923193044745375	59
10002	NR2E3	59	0.01736517368520963	60
1121	CHM	60	0.01728455361369874	61
4647	MYO7A	62	0.017107422141240284	62
5957	RCVRN	59	0.016599617167519367	63
169522	KCNV2	51	0.01641247624088344	64
8842	PROM1	84	0.01599035214429053	65
56623	INPP5E	51	0.015839557506012337	66
10562	OLFM4	57	0.015629036925091804	67
50939	IMPG2	42	0.014547961133300733	68
2986	GUCY2F	41	0.014459247165590203	69
23322	RPGRIP1L	47	0.014344535498048932	70
9588	PRDX6	53	0.014271358959279438	71
153562	MARVELD2	51	0.01420119811523132	72
92211	CDHR1	42	0.01396113795291007	73
2203	FBP1	51	0.013820665287996239	74
1211	CLTA	51	0.013701602053817666	75
