gene_id	gene_symbol	count	tfidf	rank_tfidf
8517	IKBKG	1527	4.0855487033813676	1
4790	NFKB1	229	0.3024305443407743	2
246210	IKBKGP1	59	0.28787665361307285	3
7422	VEGFA	97	0.13380497857406765	4
2629	GBA	45	0.12514200406121467	5
3908	LAMA2	33	0.10520819025594079	6
5894	RAF1	30	0.06897253947503008	7
6356	CCL11	26	0.06580820235411514	8
7124	TNF	60	0.06516452883265927	9
6688	SPI1	23	0.05759521747581491	10
367	AR	23	0.04643255870829855	11
4041	LRP5	13	0.03786441286968166	12
7189	TRAF6	12	0.030908823765885256	13
139065	SLITRK4	6	0.025848978789172788	14
2539	G6PD	8	0.019210893168213564	15
2670	GFAP	9	0.01869903578549505	16
6654	SOS1	6	0.017355340015042377	17
5781	PTPN11	7	0.01705500942954952	18
80326	WNT10A	5	0.017034117316532794	19
158866	ZDHHC15	4	0.016807008242143578	20
4763	NF1	7	0.015802430002391035	21
246100	CTAG1A	5	0.014692539682196186	22
3552	IL1A	8	0.013980333485032994	23
2157	F8	5	0.01288812912624219	24
1294	COL7A1	4	0.012579443897697665	25
7431	VIM	7	0.012510850488340346	26
1401	CRP	10	0.012387232681340773	27
488	ATP2A2	4	0.01211599736675319	28
7633	ZNF79	3	0.011936431044067634	29
128178	EDARADD	3	0.011605827605603648	30
5443	POMC	6	0.0114191602393205	31
2706	GJB2	4	0.011290881167762537	32
7694	ZNF135	3	0.01121959901487841	33
6609	SMPD1	4	0.011127514766742458	34
81858	SHARPIN	3	0.010877901882655264	35
26154	ABCA12	3	0.01081279748300139	36
4792	NFKBIA	5	0.01079069148471692	37
10616	RBCK1	3	0.010696831779511912	38
8036	SHOC2	3	0.010686565301950906	39
1147	CHUK	4	0.010672478663763913	40
27032	ATP2C1	3	0.01044914700101431	41
10913	EDAR	3	0.010431351208009938	42
947	CD34	6	0.01037638189641349	43
58492	ZNF77	3	0.0101845499045943	44
6431	SRSF6	3	0.010042338919383225	45
3551	IKBKB	4	0.009965435212130457	46
7392	USF2	3	0.00987124131519785	47
6285	S100B	4	0.009813733829916347	48
10857	PGRMC1	3	0.00976391245250121	49
1896	EDA	3	0.009385324192122632	50
