gene_id	gene_symbol	count	tfidf	rank_tfidf
462	SERPINC1	1696	1.2351335623762727	1
2153	F5	1006	0.7499145403922666	2
2147	F2	1190	0.6596306521604715	3
2244	FGB	819	0.4538947795421138	4
5624	PROC	524	0.41218303657509386	5
4524	MTHFR	254	0.20174549500900768	6
324	APC	308	0.19938625516748512	7
5054	SERPINE1	206	0.14237826332432615	8
2159	F10	158	0.12232337933558729	9
2243	FGA	98	0.09545810826076638	10
7056	THBD	113	0.0912298851425223	11
2152	F3	128	0.08626512424395642	12
5340	PLG	87	0.0609523117972505	13
2161	F12	50	0.04452869162042686	14
7450	VWF	65	0.04376040141445502	15
2157	F8	52	0.04354853647999031	16
2266	FGG	42	0.04309275690305484	17
2162	F13A1	45	0.03900855950775625	18
5327	PLAT	53	0.03649252151052088	19
1361	CPB2	35	0.03564587773087634	20
5345	SERPINF2	37	0.034880002142722286	21
11093	ADAMTS13	33	0.029569211715234002	22
5091	PC	40	0.029118433606960648	23
51206	GP6	29	0.028056893388266262	24
5627	PROS1	21	0.02232618419340896	25
1401	CRP	49	0.01972062714146418	26
5265	SERPINA1	26	0.019024946972068572	27
1636	ACE	26	0.017193513881379997	28
56914	OTOR	14	0.015259968123534381	29
2155	COX8A	18	0.01523282848653915	30
25907	TMEM158	12	0.014801306059429337	31
7035	TFPI	16	0.014376998308206443	32
2158	F9	16	0.014186751890338677	33
1103	CHAT	15	0.012299608780752338	34
7124	TNF	32	0.011291726069714686	35
3569	IL6	29	0.011154862344214906	36
10544	PROCR	11	0.011097883190249225	37
2811	GP1BA	12	0.01058747476672621	38
43	ACHE	15	0.010509154648198224	39
2160	F11	10	0.010209988310250787	40
3383	ICAM1	16	0.009908123110518198	41
6898	TAT	9	0.006884025321319992	42
5973	RENBP	8	0.006856989897334209	43
2	A2M	7	0.005867637378116129	44
5196	PF4	7	0.0058645064837287795	45
5781	PTPN11	7	0.005541180667363591	46
3576	CXCL8	11	0.005506252112837241	47
3553	IL1B	12	0.0055040162184035865	48
350	APOH	6	0.005487999965813411	49
4568	TRNL2	4	0.0054834387958015395	50
338	APOB	8	0.005343633791185696	51
213	ALB	12	0.005322084798185682	52
7639	ZNF85	4	0.005247036780709939	53
59272	ACE2	8	0.005027579476621712	54
133396	IL31RA	5	0.005007265995156273	55
149041	RC3H1	4	0.004993128306681543	56
5055	SERPINB2	5	0.004936404960450364	57
3586	IL10	10	0.004920106379921745	58
2175	FANCA	5	0.004845741504645696	59
6690	SPINK1	5	0.004645728502381748	60
4352	MPL	5	0.00441219109352209	61
1286	COL4A4	4	0.004400078392410884	62
3690	ITGB3	5	0.004199993245976573	63
308	ANXA5	7	0.004111618113664187	64
5745	PTH1R	4	0.004050542669928991	65
3717	JAK2	6	0.004038000921352216	66
26503	SLC17A5	7	0.004032648888730344	67
722	C4BPA	4	0.004001323241190203	68
7369	UMOD	4	0.003963282314803406	69
10591	DNPH1	3	0.0039513994976688996	70
4860	PNP	4	0.0039040498265481114	71
100	ADA	5	0.003876902840636456	72
5069	PAPPA	4	0.003818759942102875	73
3309	HSPA5	5	0.00381441344255288	74
1890	TYMP	4	0.00377546946038029	75
