gene_id	gene_symbol	count	tfidf	rank_tfidf
80025	PANK2	3633	1.842006851085766	1
8398	PLA2G6	1316	0.6022442460852053	2
11152	WDR45	852	0.4536692152610846	3
83636	C19ORF12	693	0.39721631324870926	4
2512	FTL	726	0.33005393884196516	5
1356	CP	847	0.2697121814893299	6
79152	FA2H	371	0.19964889715827489	7
6622	SNCA	644	0.18939036541894286	8
2495	FTH1	419	0.17419628296501302	9
80347	COASY	272	0.15055033728317505	10
23400	ATP13A2	302	0.1431500897876737	11
56270	WDR45B	180	0.11034629046731369	12
4891	SLC11A2	246	0.10701399457645483	13
53354	PANK1	130	0.07181353120714695	14
80067	DCAF17	117	0.07112004616776652	15
4137	MAPT	267	0.07078604995000748	16
112935892	LINC02605	158	0.06383403868106755	17
23230	VPS13A	107	0.05680523958335721	18
7037	TFRC	172	0.0556571388928676	19
7018	TF	171	0.0484627425620236	20
2395	FXN	104	0.04645507775968183	21
84557	MAP1LC3A	135	0.0428562036624471	22
8031	NCOA4	95	0.042666429929932775	23
25793	FBXO7	80	0.04112875008939937	24
4706	NDUFAB1	75	0.03706903261534743	25
57817	HAMP	95	0.035000055468787976	26
351	APP	143	0.03464137835252794	27
54704	PDP1	78	0.03203269069878098	28
5071	PRKN	89	0.031557503269394	29
55697	VAC14	54	0.030110268812615602	30
3091	HIF1A	116	0.029521688123674974	31
55819	RNF130	77	0.02936583888506158	32
4780	NFE2L2	95	0.0273768330060691	33
79646	PANK3	43	0.025962330729706322	34
9179	AP4M1	45	0.02579326709407203	35
65018	PINK1	63	0.023667864725851376	36
54676	GTPBP2	38	0.022906288999400674	37
547	KIF1A	45	0.022325696930804117	38
8878	SQSTM1	58	0.020943472069104914	39
7190	HSP90B2P	50	0.020149036314880173	40
80208	ALS5	39	0.02012093636372285	41
3077	HFE	48	0.019821498608637477	42
2879	GPX4	50	0.01927415103642774	43
2629	GBA	47	0.018919830266517952	44
7472	WNT2	42	0.018482995618691128	45
540	ATP7B	41	0.01782369554176397	46
9681	DEPDC5	34	0.017617432700782087	47
1384	CRAT	33	0.01698380799018405	48
23516	SLC39A14	34	0.01690094153768522	49
5319	PLA2G1B	49	0.016510764099860707	50
6342	SCP2	33	0.016420743219277726	51
64116	SLC39A8	32	0.015735679734479334	52
823	CAPN1	33	0.015123932693182036	53
30061	SLC40A1	33	0.014852494242537883	54
6647	SOD1	54	0.014717976367052167	55
2056	EPO	51	0.014677140837381983	56
6531	SLC6A3	42	0.014456695164834362	57
57338	JPH3	31	0.01421295245440206	58
57724	EPG5	25	0.014205134400886752	59
120892	LRRK2	36	0.013732640910281793	60
10840	ALDH1L1	28	0.01370753757494102	61
10157	AASS	23	0.01338903562511729	62
85021	REPS1	22	0.013319753060463348	63
3658	IREB2	28	0.013107507942046185	64
55062	WIPI1	26	0.013055734777162964	65
79717	PPCS	21	0.012966528161034165	66
26100	WIPI2	25	0.012861335569008153	67
23130	ATG2A	23	0.012736655778455995	68
123606	NIPA1	23	0.012456333515914313	69
9054	NFS1	24	0.01239063833050946	70
538	ATP7A	27	0.011994065664529414	71
3708	ITPR1	27	0.011866262898058378	72
64857	PLEKHG2	19	0.011434873802365903	73
254428	SLC41A1	20	0.01138910093175763	74
57128	LYRM4	20	0.01137119296555197	75
